customer_id,age,gender,city,registration_date,num_transaction,total_spent,avg_transaction,std_transaction,total_items,first_purchase,last_purchase,recency_days,customer_lifetime_days,days_since_registration,is_churned
446,49,M,Phoenix,2023-04-22 06:00:00,5.0,535.8141014384894,107.16282028769788,42.79985485727422,11.0,2023-09-14 18:00:00,2024-03-25 10:00:00,118.0,192.0,456,1
447,40,F,New York,2023-04-22 12:00:00,4.0,521.8213405053542,130.45533512633855,70.62730783561597,12.0,2023-06-25 08:00:00,2024-04-18 12:00:00,94.0,298.0,456,1
448,39,M,New York,2023-04-22 18:00:00,4.0,652.964908731725,163.24122718293125,63.31882469028223,8.0,2023-08-19 02:00:00,2024-06-07 12:00:00,44.0,293.0,455,0
449,68,F,New York,2023-04-23 00:00:00,4.0,420.26520613980466,105.06630153495117,55.09864893388064,9.0,2023-07-28 12:00:00,2024-03-30 12:00:00,113.0,246.0,455,1
450,42,M,New York,2023-04-23 06:00:00,9.0,760.3266385818815,84.48073762020906,37.02068545178938,26.0,2023-07-05 16:00:00,2024-06-28 20:00:00,22.0,359.0,455,0
451,39,M,Chicago,2023-04-23 12:00:00,8.0,606.0190532974325,75.75238166217906,59.526317177119935,19.0,2023-08-12 22:00:00,2024-07-04 06:00:00,17.0,326.0,455,0
452,39,F,Houston,2023-04-23 18:00:00,8.0,816.7950485609701,102.09938107012127,69.69633399282029,19.0,2023-09-20 16:00:00,2024-05-24 12:00:00,58.0,246.0,454,0
453,66,F,Los Angeles,2023-04-24 00:00:00,6.0,568.6950379658308,94.78250632763847,50.43077890014065,18.0,2023-08-04 04:00:00,2024-07-01 00:00:00,20.0,331.0,454,0
454,69,F,Chicago,2023-04-24 06:00:00,5.0,609.700592318972,121.94011846379439,97.07285150089471,12.0,2023-06-29 04:00:00,2024-05-22 06:00:00,60.0,328.0,454,0
455,59,F,Chicago,2023-04-24 12:00:00,5.0,483.5450309404059,96.70900618808119,58.50539431758923,11.0,2023-07-25 16:00:00,2024-06-22 18:00:00,28.0,333.0,454,0
456,23,M,Los Angeles,2023-04-24 18:00:00,5.0,463.71299955068764,92.74259991013753,107.38971898622312,10.0,2023-08-03 04:00:00,2023-10-24 16:00:00,270.0,82.0,453,1
457,32,F,Los Angeles,2023-04-25 00:00:00,6.0,597.3041690259175,99.55069483765293,39.292363310997445,15.0,2023-07-06 00:00:00,2024-06-18 14:00:00,33.0,348.0,453,0
458,60,F,New York,2023-04-25 06:00:00,4.0,513.4819525189146,128.37048812972864,98.20588021267889,11.0,2023-11-21 06:00:00,2024-04-15 04:00:00,97.0,145.0,453,1
459,54,F,Chicago,2023-04-25 12:00:00,4.0,395.94163877475665,98.98540969368916,70.39447589798615,9.0,2023-09-27 06:00:00,2024-04-24 20:00:00,87.0,210.0,453,1
460,50,M,Phoenix,2023-04-25 18:00:00,3.0,394.823258306178,131.607752768726,165.76976782865452,9.0,2023-07-12 10:00:00,2024-03-22 18:00:00,120.0,254.0,452,1
461,25,M,Los Angeles,2023-04-26 00:00:00,2.0,91.62521359870942,45.81260679935471,28.18417854943721,5.0,2023-10-11 18:00:00,2024-05-02 20:00:00,79.0,204.0,452,1
462,61,F,Los Angeles,2023-04-26 06:00:00,4.0,559.9297274925989,139.98243187314972,74.5204556490741,9.0,2023-11-01 10:00:00,2024-05-24 20:00:00,57.0,205.0,452,0
463,61,M,Houston,2023-04-26 12:00:00,2.0,181.78049175460256,90.89024587730128,27.280045351730944,3.0,2024-04-11 22:00:00,2024-07-20 02:00:00,1.0,99.0,452,0
464,22,F,Phoenix,2023-04-26 18:00:00,2.0,253.7011275074923,126.85056375374614,2.9818310963788677,6.0,2023-11-23 08:00:00,2024-03-22 10:00:00,121.0,120.0,451,1
465,56,M,Phoenix,2023-04-27 00:00:00,7.0,697.4828854499269,99.64041220713241,68.68682435363554,15.0,2023-07-18 06:00:00,2024-07-07 04:00:00,14.0,354.0,451,0
466,21,M,Los Angeles,2023-04-27 06:00:00,2.0,145.079216189259,72.5396080946295,15.84671182305046,2.0,2023-09-16 20:00:00,2024-07-20 20:00:00,0.0,308.0,451,0
467,23,M,New York,2023-04-27 12:00:00,3.0,316.12548419028326,105.37516139676109,38.816106747571816,6.0,2023-07-28 06:00:00,2024-06-13 02:00:00,38.0,320.0,451,0
468,62,M,Houston,2023-04-27 18:00:00,5.0,356.9921139258243,71.39842278516485,100.2337806735108,15.0,2023-06-29 02:00:00,2024-07-10 02:00:00,11.0,377.0,450,0
469,49,F,Phoenix,2023-04-28 00:00:00,2.0,298.9442640603803,149.47213203019015,110.22794921450918,5.0,2023-07-21 18:00:00,2024-03-25 08:00:00,118.0,247.0,450,1
470,69,F,Los Angeles,2023-04-28 06:00:00,1.0,200.23412351532372,200.23412351532372,0.0,1.0,2024-01-16 18:00:00,2024-01-16 18:00:00,186.0,0.0,450,1
471,47,F,Phoenix,2023-04-28 12:00:00,11.0,1488.530967445098,135.32099704046345,81.3082387535179,27.0,2023-09-16 16:00:00,2024-05-04 20:00:00,77.0,231.0,450,1
472,64,M,Houston,2023-04-28 18:00:00,3.0,120.53671697721238,40.17890565907079,21.467144885327052,8.0,2023-06-15 20:00:00,2024-03-20 08:00:00,123.0,278.0,449,1
473,52,F,Houston,2023-04-29 00:00:00,1.0,25.51369331288568,25.51369331288568,0.0,4.0,2024-03-06 06:00:00,2024-03-06 06:00:00,137.0,0.0,449,1
474,57,F,Chicago,2023-04-29 06:00:00,6.0,487.62843164415995,81.27140527402666,42.31809982486228,18.0,2023-09-11 12:00:00,2024-05-18 00:00:00,64.0,249.0,449,1
475,69,F,Los Angeles,2023-04-29 12:00:00,3.0,615.6793588051664,205.22645293505548,177.24957290539078,7.0,2023-08-16 06:00:00,2024-06-02 12:00:00,49.0,291.0,449,0
476,33,M,Houston,2023-04-29 18:00:00,7.0,758.9296613912048,108.41852305588641,87.17680328496851,15.0,2023-06-04 22:00:00,2024-06-04 04:00:00,47.0,365.0,448,0
477,30,M,Chicago,2023-04-30 00:00:00,4.0,551.2888721320799,137.82221803301996,67.16665689297812,11.0,2023-07-04 18:00:00,2023-11-27 10:00:00,237.0,145.0,448,1
478,67,M,Chicago,2023-04-30 06:00:00,3.0,433.2940839372563,144.43136131241877,17.96547612072313,8.0,2023-10-21 18:00:00,2024-06-18 10:00:00,33.0,240.0,448,0
479,59,F,Phoenix,2023-04-30 12:00:00,3.0,261.43174445644746,87.14391481881582,45.75536617630777,11.0,2023-08-16 04:00:00,2024-03-09 02:00:00,134.0,205.0,448,1
480,47,F,Phoenix,2023-04-30 18:00:00,10.0,982.4265411076223,98.24265411076223,65.03633506165129,29.0,2023-07-23 06:00:00,2024-07-01 10:00:00,20.0,344.0,447,0
481,36,F,Chicago,2023-05-01 00:00:00,8.0,762.5780840898766,95.32226051123457,58.29190743072396,19.0,2023-06-04 10:00:00,2024-07-10 06:00:00,11.0,401.0,447,0
482,34,M,Phoenix,2023-05-01 06:00:00,2.0,139.16866328336795,69.58433164168397,36.037108172461394,6.0,2023-07-23 02:00:00,2024-01-12 20:00:00,190.0,173.0,447,1
483,36,M,Houston,2023-05-01 12:00:00,6.0,536.6061351632384,89.43435586053972,13.201484180762897,18.0,2023-07-09 18:00:00,2024-07-16 18:00:00,4.0,373.0,447,0
484,45,F,New York,2023-05-01 18:00:00,2.0,109.53240223699277,54.76620111849638,26.455113684050534,2.0,2023-09-15 00:00:00,2023-10-06 12:00:00,289.0,21.0,446,1
485,43,M,Houston,2023-05-02 00:00:00,7.0,633.4314828211759,90.49021183159655,32.25768476314289,18.0,2023-06-28 00:00:00,2024-02-15 22:00:00,156.0,232.0,446,1
486,54,M,Chicago,2023-05-02 06:00:00,5.0,531.2498387144907,106.24996774289814,112.83782214766897,13.0,2023-06-30 04:00:00,2024-02-28 02:00:00,144.0,242.0,446,1
487,43,M,Chicago,2023-05-02 12:00:00,5.0,662.4289030649677,132.48578061299355,138.00917626945667,14.0,2023-08-28 12:00:00,2024-07-11 06:00:00,10.0,317.0,446,0
488,40,M,Houston,2023-05-02 18:00:00,4.0,333.34085587776826,83.33521396944207,96.88989205536508,11.0,2023-09-06 04:00:00,2024-02-26 10:00:00,146.0,173.0,445,1
489,26,F,Phoenix,2023-05-03 00:00:00,7.0,810.1913733379249,115.7416247625607,67.10210737664335,23.0,2023-08-22 08:00:00,2024-07-18 18:00:00,2.0,331.0,445,0
490,29,M,Phoenix,2023-05-03 06:00:00,9.0,908.5788004522265,100.95320005024739,33.12331637880089,23.0,2023-06-18 20:00:00,2024-06-15 20:00:00,35.0,363.0,445,0
491,18,M,Chicago,2023-05-03 12:00:00,5.0,465.641659721873,93.1283319443746,78.72380693621685,15.0,2023-10-12 10:00:00,2024-07-19 20:00:00,1.0,281.0,445,0
492,18,M,Los Angeles,2023-05-03 18:00:00,5.0,704.5791337173812,140.91582674347623,28.05399817374359,16.0,2023-06-16 10:00:00,2024-03-19 16:00:00,123.0,277.0,444,1
493,64,M,Phoenix,2023-05-04 00:00:00,4.0,552.0882369574394,138.02205923935986,32.572432035069106,12.0,2023-10-17 00:00:00,2024-05-14 06:00:00,68.0,210.0,444,1
494,51,F,Houston,2023-05-04 06:00:00,11.0,1064.1251745316667,96.73865223015152,113.53574136210494,29.0,2023-06-20 10:00:00,2024-07-07 10:00:00,14.0,383.0,444,0
495,49,F,Phoenix,2023-05-04 12:00:00,7.0,531.9103771481903,75.98719673545575,59.23091835684884,22.0,2023-10-22 00:00:00,2024-07-12 18:00:00,8.0,264.0,444,0
496,65,M,Houston,2023-05-04 18:00:00,5.0,358.9736723164617,71.79473446329234,37.15945398565095,11.0,2023-09-25 14:00:00,2024-07-04 20:00:00,16.0,283.0,443,0
497,42,M,Chicago,2023-05-05 00:00:00,2.0,141.4279661160901,70.71398305804505,48.36877761979265,5.0,2023-08-23 18:00:00,2024-03-06 02:00:00,137.0,195.0,443,1
498,57,M,Phoenix,2023-05-05 06:00:00,2.0,293.43925327221467,146.71962663610734,60.78514499601128,4.0,2024-03-07 08:00:00,2024-06-12 08:00:00,39.0,97.0,443,0
499,62,M,Houston,2023-05-05 12:00:00,8.0,785.2598659764783,98.15748324705979,56.83668637463222,16.0,2023-08-24 12:00:00,2024-03-13 22:00:00,129.0,202.0,443,1
500,18,M,Chicago,2023-05-05 18:00:00,7.0,964.9908363208369,137.85583376011957,102.8148177562339,21.0,2023-06-01 10:00:00,2024-06-14 04:00:00,37.0,378.0,442,0
501,33,M,Los Angeles,2023-05-06 00:00:00,3.0,224.6170293660087,74.8723431220029,56.181078988714575,9.0,2023-07-14 08:00:00,2024-01-29 02:00:00,174.0,198.0,442,1
502,56,F,Houston,2023-05-06 06:00:00,4.0,188.72418279541824,47.18104569885456,17.310078959221762,10.0,2023-09-25 00:00:00,2024-07-14 22:00:00,6.0,293.0,442,0
503,22,M,Los Angeles,2023-05-06 12:00:00,5.0,481.49861304652364,96.29972260930472,56.50112688709584,11.0,2023-12-13 02:00:00,2024-06-29 08:00:00,22.0,199.0,442,0
504,39,F,Los Angeles,2023-05-06 18:00:00,8.0,646.2294634502742,80.77868293128428,49.200645971170296,27.0,2023-06-27 06:00:00,2024-04-19 20:00:00,92.0,297.0,441,1
505,46,F,New York,2023-05-07 00:00:00,8.0,830.3353580868411,103.79191976085514,119.96628586869525,20.0,2023-06-07 02:00:00,2024-05-18 22:00:00,63.0,346.0,441,1
506,20,M,Phoenix,2023-05-07 06:00:00,3.0,235.01342565387506,78.33780855129169,48.94356490243212,11.0,2023-07-03 02:00:00,2024-06-15 10:00:00,36.0,348.0,441,0
507,29,F,Houston,2023-05-07 12:00:00,5.0,581.250570660975,116.250114132195,65.15677884891504,11.0,2023-07-14 22:00:00,2024-06-14 22:00:00,36.0,336.0,441,0
508,43,F,Los Angeles,2023-05-07 18:00:00,7.0,691.3781274307611,98.76830391868016,66.1516012219139,21.0,2023-06-27 16:00:00,2024-06-20 02:00:00,31.0,358.0,440,0
509,33,F,New York,2023-05-08 00:00:00,6.0,652.9224077000115,108.82040128333524,122.08961006733661,13.0,2023-08-25 14:00:00,2024-04-05 22:00:00,106.0,224.0,440,1
510,68,F,Chicago,2023-05-08 06:00:00,1.0,53.189885012213544,53.189885012213544,0.0,4.0,2024-03-21 04:00:00,2024-03-21 04:00:00,122.0,0.0,440,1
511,54,F,Houston,2023-05-08 12:00:00,7.0,598.1180091085205,85.44542987264579,32.89699037016533,21.0,2023-09-01 18:00:00,2024-05-29 08:00:00,53.0,270.0,440,0
512,39,F,Los Angeles,2023-05-08 18:00:00,2.0,139.9454818144644,69.9727409072322,23.501134383859643,4.0,2023-10-23 16:00:00,2023-12-18 02:00:00,216.0,55.0,439,1
513,46,M,Phoenix,2023-05-09 00:00:00,2.0,125.3631150056112,62.6815575028056,25.501604796053634,6.0,2024-06-17 06:00:00,2024-06-18 06:00:00,33.0,1.0,439,0
514,31,F,New York,2023-05-09 06:00:00,7.0,861.5343648845919,123.076337840656,68.90211108157577,18.0,2023-06-21 00:00:00,2024-03-30 10:00:00,113.0,283.0,439,1
515,45,F,Los Angeles,2023-05-09 12:00:00,4.0,671.9646170479451,167.99115426198628,168.6829420914674,8.0,2023-11-07 10:00:00,2024-04-20 20:00:00,91.0,165.0,439,1
516,22,F,Phoenix,2023-05-09 18:00:00,4.0,274.21846144396284,68.55461536099071,32.90629390627793,10.0,2023-07-11 04:00:00,2024-06-17 16:00:00,33.0,342.0,438,0
517,64,M,Los Angeles,2023-05-10 00:00:00,6.0,652.6679484305017,108.77799140508363,33.12202128385544,13.0,2023-06-20 22:00:00,2024-05-07 04:00:00,75.0,321.0,438,1
518,66,F,Houston,2023-05-10 06:00:00,5.0,506.234266674062,101.2468533348124,62.52629890253012,13.0,2023-10-16 16:00:00,2024-07-10 22:00:00,10.0,268.0,438,0
519,47,M,Houston,2023-05-10 12:00:00,5.0,492.53177015115233,98.50635403023047,58.51695966353613,12.0,2023-06-15 02:00:00,2024-06-15 22:00:00,35.0,366.0,438,0
520,63,F,Houston,2023-05-10 18:00:00,9.0,806.7636054036221,89.64040060040246,37.13089445271155,26.0,2023-06-30 12:00:00,2024-07-03 16:00:00,17.0,369.0,437,0
521,69,M,New York,2023-05-11 00:00:00,1.0,112.94612551919823,112.94612551919823,0.0,1.0,2023-11-11 18:00:00,2023-11-11 18:00:00,252.0,0.0,437,1
522,22,M,Houston,2023-05-11 06:00:00,1.0,74.66009673326839,74.66009673326839,0.0,3.0,2024-05-18 18:00:00,2024-05-18 18:00:00,63.0,0.0,437,1
523,29,F,Phoenix,2023-05-11 12:00:00,7.0,268.81604775166727,38.40229253595247,33.70787630510079,14.0,2023-09-23 16:00:00,2024-06-28 00:00:00,23.0,278.0,437,0
524,33,F,Los Angeles,2023-05-11 18:00:00,4.0,433.3716084878118,108.34290212195295,65.74434059937673,9.0,2023-07-01 18:00:00,2024-06-25 00:00:00,26.0,359.0,436,0
525,43,M,Chicago,2023-05-12 00:00:00,5.0,438.46597858081714,87.69319571616343,41.86345402956934,9.0,2023-09-29 22:00:00,2024-03-03 08:00:00,140.0,155.0,436,1
526,43,F,Phoenix,2023-05-12 06:00:00,3.0,283.90729465968957,94.6357648865632,20.77366479774312,8.0,2023-11-27 00:00:00,2024-04-08 10:00:00,104.0,133.0,436,1
527,65,M,Phoenix,2023-05-12 12:00:00,3.0,324.13307864535966,108.04435954845322,72.13997238913483,7.0,2023-07-24 06:00:00,2024-05-26 00:00:00,56.0,306.0,436,0
528,38,M,Houston,2023-05-12 18:00:00,9.0,829.5780033354886,92.17533370394318,79.2334682941975,19.0,2023-09-10 10:00:00,2024-07-17 12:00:00,4.0,311.0,435,0
529,56,M,New York,2023-05-13 00:00:00,7.0,1184.6809616011965,169.2401373715995,59.88367602529896,17.0,2023-06-20 04:00:00,2024-06-20 22:00:00,30.0,366.0,435,0
530,53,M,Los Angeles,2023-05-13 06:00:00,8.0,490.52908552386236,61.316135690482795,31.84319526150299,20.0,2023-12-17 18:00:00,2024-07-08 10:00:00,13.0,203.0,435,0
531,50,M,New York,2023-05-13 12:00:00,1.0,79.85807939599971,79.85807939599971,0.0,3.0,2024-05-13 16:00:00,2024-05-13 16:00:00,68.0,0.0,435,1
532,47,F,Los Angeles,2023-05-13 18:00:00,5.0,317.4377379395317,63.48754758790634,50.52105899111236,10.0,2023-06-23 10:00:00,2024-05-31 14:00:00,51.0,343.0,434,0
533,54,M,Los Angeles,2023-05-14 00:00:00,8.0,732.3204245935774,91.54005307419717,84.07628094293534,19.0,2023-06-14 16:00:00,2023-09-29 14:00:00,296.0,106.0,434,1
534,40,M,New York,2023-05-14 06:00:00,5.0,499.7223099617845,99.9444619923569,55.725063629233574,12.0,2024-01-08 08:00:00,2024-05-17 04:00:00,65.0,129.0,434,1
535,27,F,Phoenix,2023-05-14 12:00:00,2.0,86.17831385312232,43.08915692656116,8.613814885378048,8.0,2023-09-08 08:00:00,2023-12-22 04:00:00,212.0,104.0,434,1
536,22,M,Los Angeles,2023-05-14 18:00:00,5.0,468.86138402945244,93.77227680589048,59.183299456282896,15.0,2023-06-01 18:00:00,2023-11-04 14:00:00,260.0,155.0,433,1
537,53,F,New York,2023-05-15 00:00:00,6.0,660.9441574789411,110.1573595798235,78.63143566466938,15.0,2023-07-03 16:00:00,2024-07-11 16:00:00,9.0,374.0,433,0
538,51,F,Los Angeles,2023-05-15 06:00:00,3.0,372.4579663619561,124.15265545398536,89.23343451701503,8.0,2024-02-09 02:00:00,2024-07-13 16:00:00,7.0,155.0,433,0
539,69,F,Chicago,2023-05-15 12:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,433,0
540,48,M,Phoenix,2023-05-15 18:00:00,12.0,1054.8626344240754,87.90521953533961,58.817015879917825,31.0,2023-07-25 20:00:00,2024-07-17 14:00:00,4.0,357.0,432,0
541,27,M,Houston,2023-05-16 00:00:00,6.0,1130.3120217900018,188.3853369650003,149.39423528849673,12.0,2023-10-02 14:00:00,2024-06-25 20:00:00,25.0,267.0,432,0
542,36,M,Los Angeles,2023-05-16 06:00:00,8.0,1142.7123942484561,142.83904928105702,62.9969446371577,19.0,2023-06-03 04:00:00,2024-06-24 12:00:00,27.0,387.0,432,0
543,49,F,Chicago,2023-05-16 12:00:00,2.0,200.52442062289091,100.26221031144546,100.53031838610548,6.0,2023-06-11 10:00:00,2024-04-02 02:00:00,110.0,295.0,432,1
544,18,M,Houston,2023-05-16 18:00:00,6.0,749.2612411630186,124.87687352716976,60.746709578976805,18.0,2023-07-01 14:00:00,2024-06-19 16:00:00,31.0,354.0,431,0
545,22,F,Houston,2023-05-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,431,0
546,62,M,Los Angeles,2023-05-17 06:00:00,2.0,402.40156041501183,201.20078020750591,134.32590426963358,6.0,2023-07-07 14:00:00,2023-10-26 06:00:00,269.0,110.0,431,1
547,21,F,New York,2023-05-17 12:00:00,6.0,635.3038318647298,105.88397197745496,93.27312788176182,13.0,2023-06-08 16:00:00,2024-06-13 12:00:00,38.0,370.0,431,0
548,33,M,Los Angeles,2023-05-17 18:00:00,3.0,165.49629177036013,55.165430590120046,32.41361461046505,6.0,2023-06-11 18:00:00,2023-12-23 12:00:00,211.0,194.0,430,1
549,41,M,Chicago,2023-05-18 00:00:00,7.0,680.4142502414109,97.20203574877299,72.50429488574039,15.0,2023-07-31 20:00:00,2024-03-29 14:00:00,114.0,241.0,430,1
550,33,M,Houston,2023-05-18 06:00:00,6.0,407.2814579044102,67.88024298406837,59.16800822770617,17.0,2023-07-14 02:00:00,2024-05-06 04:00:00,76.0,297.0,430,1
551,19,F,Los Angeles,2023-05-18 12:00:00,7.0,684.5211442939332,97.7887348991333,61.35279029780583,17.0,2023-07-12 14:00:00,2024-06-21 00:00:00,30.0,344.0,430,0
552,66,F,New York,2023-05-18 18:00:00,3.0,213.4250877018539,71.14169590061796,39.895584983794926,6.0,2023-11-01 04:00:00,2024-04-02 16:00:00,109.0,153.0,429,1
553,45,M,Los Angeles,2023-05-19 00:00:00,5.0,579.3001721077078,115.86003442154156,106.45244619506764,14.0,2023-08-01 00:00:00,2024-05-17 16:00:00,64.0,290.0,429,1
554,49,M,Phoenix,2023-05-19 06:00:00,5.0,460.3442774497407,92.06885548994813,44.431297603278814,17.0,2023-06-26 02:00:00,2024-07-01 06:00:00,20.0,371.0,429,0
555,44,F,New York,2023-05-19 12:00:00,5.0,402.47362764015475,80.49472552803095,49.975994043331454,9.0,2023-07-30 08:00:00,2024-07-08 16:00:00,12.0,344.0,429,0
556,37,F,Chicago,2023-05-19 18:00:00,5.0,622.7040842653453,124.54081685306906,123.79556989887922,12.0,2023-06-13 18:00:00,2024-05-26 12:00:00,56.0,347.0,428,0
557,41,F,Houston,2023-05-20 00:00:00,7.0,641.2876454982924,91.61252078547034,58.860281806196866,18.0,2023-08-02 14:00:00,2024-07-14 00:00:00,7.0,346.0,428,0
558,29,M,Los Angeles,2023-05-20 06:00:00,10.0,960.7597592537984,96.07597592537984,75.58930448597445,28.0,2023-07-14 00:00:00,2024-07-17 22:00:00,3.0,369.0,428,0
559,67,F,New York,2023-05-20 12:00:00,11.0,890.2593045319385,80.93266404835805,40.28362535288017,19.0,2023-06-06 08:00:00,2024-06-20 10:00:00,31.0,380.0,428,0
560,52,M,Phoenix,2023-05-20 18:00:00,7.0,491.8322665466427,70.2617523638061,26.621687937336965,19.0,2023-08-13 18:00:00,2024-01-08 00:00:00,195.0,147.0,427,1
561,50,F,New York,2023-05-21 00:00:00,4.0,490.9991182141614,122.74977955354035,118.57909821278179,14.0,2023-06-23 00:00:00,2024-01-12 10:00:00,191.0,203.0,427,1
562,50,M,Phoenix,2023-05-21 06:00:00,2.0,254.384582869711,127.1922914348555,17.839101957823114,6.0,2023-07-21 16:00:00,2024-02-02 14:00:00,170.0,195.0,427,1
563,68,F,Chicago,2023-05-21 12:00:00,8.0,504.6693110224063,63.08366387780079,38.47234981465488,19.0,2023-06-08 08:00:00,2024-07-14 10:00:00,7.0,402.0,427,0
564,60,F,Houston,2023-05-21 18:00:00,4.0,454.8460428343833,113.71151070859582,24.53813309943958,9.0,2023-09-15 06:00:00,2024-04-02 04:00:00,110.0,199.0,426,1
565,54,F,Chicago,2023-05-22 00:00:00,4.0,440.0555257073104,110.0138814268276,53.18331069192538,11.0,2023-09-13 02:00:00,2024-03-09 04:00:00,134.0,178.0,426,1
566,29,F,Los Angeles,2023-05-22 06:00:00,6.0,343.47682685320996,57.246137808868326,30.72133529746407,14.0,2023-09-04 06:00:00,2024-06-10 22:00:00,40.0,280.0,426,0
567,20,F,New York,2023-05-22 12:00:00,7.0,706.4027404616825,100.91467720881178,61.157141732498765,16.0,2023-06-28 06:00:00,2024-06-29 14:00:00,22.0,367.0,426,0
568,18,M,Phoenix,2023-05-22 18:00:00,5.0,337.73252597888353,67.5465051957767,39.631081421597244,15.0,2023-08-15 02:00:00,2024-03-13 06:00:00,130.0,211.0,425,1
569,50,F,Phoenix,2023-05-23 00:00:00,5.0,437.11500267504846,87.42300053500969,76.85590187846167,9.0,2023-06-11 08:00:00,2024-05-20 04:00:00,62.0,343.0,425,1
570,57,F,New York,2023-05-23 06:00:00,5.0,393.3115378173491,78.66230756346982,67.63960295046978,12.0,2023-11-28 22:00:00,2024-04-06 20:00:00,105.0,129.0,425,1
571,27,F,New York,2023-05-23 12:00:00,10.0,994.1381486312122,99.41381486312122,67.30036344746358,21.0,2023-06-22 12:00:00,2024-04-07 20:00:00,104.0,290.0,425,1
572,60,M,Los Angeles,2023-05-23 18:00:00,3.0,253.02740466574858,84.34246822191619,27.709874060293323,11.0,2023-07-05 08:00:00,2024-04-15 20:00:00,96.0,285.0,424,1
573,61,F,Chicago,2023-05-24 00:00:00,11.0,1049.9014047439885,95.4455822494535,62.27625842435352,28.0,2023-06-07 06:00:00,2024-03-29 00:00:00,114.0,295.0,424,1
574,46,M,Phoenix,2023-05-24 06:00:00,6.0,669.3406549374731,111.55677582291219,88.64320064653403,14.0,2023-08-10 16:00:00,2024-01-16 20:00:00,186.0,159.0,424,1
575,30,F,Los Angeles,2023-05-24 12:00:00,7.0,710.9648053083092,101.56640075832989,76.1681627927619,18.0,2023-07-02 06:00:00,2024-04-29 06:00:00,83.0,302.0,424,1
576,29,F,Chicago,2023-05-24 18:00:00,5.0,481.5455501387694,96.30911002775387,13.99242293765246,15.0,2023-07-21 12:00:00,2024-06-15 04:00:00,36.0,329.0,423,0
577,48,M,Los Angeles,2023-05-25 00:00:00,3.0,353.2365878930509,117.74552929768363,87.69152967201266,6.0,2023-06-20 16:00:00,2024-06-08 04:00:00,43.0,353.0,423,0
578,63,F,Phoenix,2023-05-25 06:00:00,2.0,408.4889343989382,204.2444671994691,131.59007833223686,4.0,2024-03-24 12:00:00,2024-05-19 10:00:00,63.0,55.0,423,1
579,19,M,New York,2023-05-25 12:00:00,5.0,744.0512159959019,148.81024319918038,52.34569232444647,16.0,2023-07-11 02:00:00,2024-03-20 22:00:00,122.0,253.0,423,1
580,68,M,New York,2023-05-25 18:00:00,5.0,225.32053353334427,45.06410670666885,18.365495353971912,12.0,2023-10-18 08:00:00,2024-06-28 02:00:00,23.0,253.0,422,0
581,67,F,Chicago,2023-05-26 00:00:00,3.0,455.9995136700294,151.9998378900098,15.019932241737049,6.0,2023-06-08 22:00:00,2023-11-05 14:00:00,259.0,149.0,422,1
582,52,M,Houston,2023-05-26 06:00:00,8.0,679.2712899579067,84.90891124473833,88.80898458783619,22.0,2023-06-09 20:00:00,2024-06-23 14:00:00,28.0,379.0,422,0
583,40,F,Chicago,2023-05-26 12:00:00,3.0,237.07223271432275,79.02407757144091,48.62747570241117,4.0,2023-11-30 02:00:00,2024-04-14 08:00:00,98.0,136.0,422,1
584,34,F,Houston,2023-05-26 18:00:00,5.0,926.8801318194389,185.37602636388777,105.48856345927688,12.0,2023-07-27 02:00:00,2024-02-16 10:00:00,156.0,204.0,421,1
585,43,M,Los Angeles,2023-05-27 00:00:00,1.0,102.1180520953245,102.1180520953245,0.0,4.0,2024-03-30 04:00:00,2024-03-30 04:00:00,113.0,0.0,421,1
586,25,M,Los Angeles,2023-05-27 06:00:00,5.0,520.2680527865369,104.0536105573074,80.13770183637408,12.0,2023-06-27 10:00:00,2024-04-23 10:00:00,89.0,301.0,421,1
587,46,M,Phoenix,2023-05-27 12:00:00,4.0,268.71038749733714,67.17759687433428,33.77359468724631,5.0,2023-08-30 12:00:00,2024-05-30 18:00:00,51.0,274.0,421,0
588,43,M,Houston,2023-05-27 18:00:00,8.0,1022.4894606872933,127.81118258591167,57.49025650365313,20.0,2023-06-22 02:00:00,2024-07-12 16:00:00,8.0,386.0,420,0
589,27,F,Phoenix,2023-05-28 00:00:00,5.0,468.5209366654544,93.70418733309089,89.045573231554,8.0,2023-12-13 20:00:00,2024-07-19 18:00:00,1.0,218.0,420,0
590,43,F,New York,2023-05-28 06:00:00,2.0,118.32429281711396,59.16214640855698,32.259865019341746,3.0,2023-10-16 00:00:00,2024-04-05 00:00:00,107.0,172.0,420,1
591,51,M,Houston,2023-05-28 12:00:00,4.0,503.57918575158703,125.89479643789676,82.85878664808232,9.0,2023-09-18 00:00:00,2024-04-28 16:00:00,83.0,223.0,420,1
592,68,F,Chicago,2023-05-28 18:00:00,2.0,152.85193924921452,76.42596962460726,37.53865221069385,7.0,2023-11-21 00:00:00,2024-07-16 22:00:00,4.0,238.0,419,0
593,58,F,New York,2023-05-29 00:00:00,4.0,258.77214167750105,64.69303541937526,51.48331559363025,10.0,2023-06-19 04:00:00,2024-01-18 22:00:00,184.0,213.0,419,1
